wav_path,ground_truth
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.52.wav,tiau koo i khi tshu kong tso kiss
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.53.wav,kiss kong tso khi tshu
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.54.wav,bo liau e huat bing sam pat gin a ia kong kah huann hi kah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.55.wav,m bat tai tsi bo kim bo ki
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.56.wav,ah ah khai si ah khai si ah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.57.wav,in nng e beh khi tshu ah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.6.wav,gua tshiunn tsit e tsng kha lang lip kuan siann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.7.wav,hng hng tsit tsua loo tui tam tsui tse tsiat un kau pang kio
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.8.wav,tshut pang kio tsam sun kuan bin tai to ban ban a kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-3.9.wav,tsap kui too e han liu thinn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.0.wav,bun tsiong li
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.1.wav,tai uan tong but ki su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.10.wav,tan si thau ting si oo sik e
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.11.wav,bak tsiu e kha u tsit te tik piat kng e ng pan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.12.wav,ka na si tsu se ki kang khuan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.13.wav,tse tsiau a hua gi si ho tso hong tsi soo bi kan tshing si soo niau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.14.wav,in e gua hing in ui kah han tsi sio siang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.15.wav,soo i lan tai uan e sian pue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.16.wav,tio kio in han tsi a tsiau han tsi tsiau a
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.17.wav,in e tik ting si bak tsiu e kha hit te ng pan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.18.wav,soo i ma u lang kio in bi lin ki
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.19.wav,kong tng lai siann mih si soo leh
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.2.wav,han tsi a tsiau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.20.wav,tio si tshau a senn tsiann tse e lam a te
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.21.wav,tse ma si in sing uah e soo tsai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.22.wav,han tsi a tsiau tik piat kah i ti teh e tshiu na kah tshau a poo lai te sing uah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.23.wav,i tsing tai uan e sian pue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.24.wav,siong tsiap khuann in ti leh lam tau khe thau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.25.wav,ka siong in se tsiah kan na niau tshi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.26.wav,soo i ma u lang kio in khe thau niau tshi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.27.wav,in koh u tsit e tshu bi e hing ui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.28.wav,tio si khah bo ai pue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.29.wav,si siong si ti leh tshau a poo lai te kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.3.wav,tsok tsia iah tsun hong
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.30.wav,li tshiann si tso hue kiann e tsit e tso thau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.31.wav,ki thann e e tue leh kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.32.wav,lan tai uan e sian pue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.33.wav,put tsi si han lin koh u guan tsu bin
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.34.wav,tsoo tsok e lah lang kio in hioh hinn su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.35.wav,i su tioh si in si tsiann gong e tsiau a
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.36.wav,na si tso thau e tsiau a kiann lip ham khenn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.37.wav,au bin e ma tue leh hoo lang liah khi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.38.wav,tui tse hing ui e tang khuann tshut han tsi a tsiau e sia hue hua hing ui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.39.wav,tso hue sing uah tiong tioh si u tsiau a tso thau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.4.wav,tsiap sua nng ko gueh long si leh siau kai ng moo e siu lui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.40.wav,put tsi si tshua loo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.41.wav,tsiah mih kiann ma si thau tsit e sing tsiah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.42.wav,in e sit but tsu iau si too un a thang thua tsing tsi kue tsi tshiu ge sin inn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.43.wav,koh u lan tsiah tshun e mih kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.44.wav,tse kho ling si in iau be hoo lang sia lip po iok mia tuann lai te e guan in
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.45.wav,han tsi a tsiau tsiann tua e tik sik ki sit si in e kua siann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.46.wav,tsiau kang kah tsiau bo e hoo siong tshiunn hoo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.47.wav,bo kang soo tsai e han tsi a tsiau kio siann koh u tam poh a bo kang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.48.wav,lui su lan tai gi ma u te hng khiunn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.49.wav,in tshiunn kua tsu iau ma si tshue tui siong
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.5.wav,tio si ting ko gueh e kiunn a hoo kah peh gueh e ng hioh ba
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.50.wav,tan si suan ko te puann uan ke niu tse siu khi khi phainn bin huah kiu lang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.51.wav,tsiann tse tsing hing long u bo kang e kio siann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.52.wav,si hui siong hong hu
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.53.wav,han tsi a tsiau si tai uan tsiah u e tik su tsiau a
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.54.wav,tu liau in e tsiah mih lai guan ping bo in ui lan jin lui e uah tang siu tioh ui hiap
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.55.wav,ling gua tsit e guan in si in e tang sing uah e huan ui tsiann khuah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.56.wav,sann tshing kong tshioh i ha e suann na long e tang hoo in sing uah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.57.wav,in m si too tsiau kui si tsiau long ti tai uan kue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.58.wav,na si lan si siong leh tho lun siang khah ai tai uan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.59.wav,tse tsiau a tio si tai uan e tsit poo hun
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.6.wav,tsit ko gueh beh lai siau kai ng u moo e tsiau lui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.60.wav,lan tioh ai ho ho a ka i ai hoo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.61.wav,tai uan m na si tsit e mia su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.62.wav,koh si tsit e uah thiau thiau e sing thai the he
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.63.wav,pau kuat tsia e huan king kah sing but
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.64.wav,tsok tsia si tai uan lik tong tong guan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.7.wav,ma si tai uan e tik iu tong but
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.8.wav,tsit khuan tsiau a
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-4.9.wav,kui sin khu tua poo hun si ng sik e
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.0.wav,bun tsiong sann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.1.wav,ian kang ko
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.10.wav,ho sim e tsai te lang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.11.wav,iong tsit uann han tsi khoo thng hoo i lai tsi ki
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.12.wav,ho tshin tshiunn ta thoo tu tioh hoo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.13.wav,sua boo gu tioh tsui kam sim tsai sim te
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.14.wav,lim puan sian u tsing u gi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.15.wav,ui tioh beh po tap lim hng lang e un tsing
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.16.wav,tsit ki kiam tshah loh thoo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.17.wav,lau tshut tsit tiau tsui loo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.18.wav,kuan kai lim hng e tshan hng kah tsui ko
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.19.wav,hoo tak ke u bi thang tsiah bo huan lo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.2.wav,lim puan sian e koo su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.20.wav,au lai lim puan sian guan i iong tshenn me tso tai ke
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.21.wav,pang tsoo tsit khau tsau tshue ho hong sui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.22.wav,hoo tsit khau tsau ka ting hing ong tua than tsinn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.23.wav,hi bang tsit khau tsau e sai ka i tsiau koo tsit si lang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.24.wav,m koh tai tsi bo tsiah ni kan tan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.25.wav,guan te tsit khau tsau tsin sing i
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.26.wav,mui tsit kang hong thai iunn bah hoo lim puan sian tsiah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.27.wav,it tit kau u tsit kang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.28.wav,iunn bah puah loh sai hak a khenn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.29.wav,tsit khau tsau liah kong lim puan sian tshenn me khuann long bo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.3.wav,tsok tsia ng bin sing
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.30.wav,sim kuann liah than huainn
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.31.wav,ka iunn bah hoo khi lai se hoo tshing khi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.32.wav,koh ka tsinn hoo phang phang phang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.33.wav,sin put ti kui put kak
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.34.wav,m tsai iann lang leh tso thinn leh khuann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.35.wav,lim puan sian ma si tsiau siong tsiah kah huann hi tang tang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.36.wav,siok gi kong ke nng khah bat ma u phang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.37.wav,bo gua ku suah hoo lim puan sian tsai iann tsit kiann tai tsi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.38.wav,hun ti sim kuann bo tso siann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.39.wav,khai si pho hai i tsit khau tsau e hong sui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.4.wav,tak ke ho tsiah pa bo huan lo
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.40.wav,li tshiann koh hue hok ka ki e bak tsiu
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.41.wav,khai si po hok lim hng lang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.42.wav,tso sing lim hng khu tsin tse tsai lan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.43.wav,gua leh siunn lim puan sian tui lim hng u un ma u siu
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.44.wav,un e si tshing tsui giam e hit kang tsui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.45.wav,thiann kong tsit kang tsui tsin hi ki
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.46.wav,m na e i ho lang e penn koh e kai lang e un khi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.47.wav,bok kuai ti hia phau te e u tsit tua tui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.48.wav,na phinn tioh te e phang bi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.49.wav,kui e huan lo ma long sui hong pue pue khi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.5.wav,kin a lit gua soo beh lai kong e koo su si lim puan sian e koo su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.50.wav,sing uah khuai lok bo te pi
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.51.wav,kho sioh e si lim puan sian e uan hun sim
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.52.wav,ka lim hng lang hai ka tshi tsham uai uai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.53.wav,tsit ma siunn khi lai lik su bo huat too ting lai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.54.wav,ka su gua na uah ti hit e si tai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.55.wav,gua e hong khng lim puan sian
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.56.wav,ho sim ai ho kau te uan uan sio po bo ke hue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.57.wav,tui lim hng khu gua u tsin ta e ng bang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.58.wav,hi bang tak ka lin sing khun lai tau tin
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.59.wav,jiat tsing e kua siann ka tshiunn hoo mua si ke
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.6.wav,lim puan sian si tshing tiau si tai lai kau tai uan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.60.wav,tso hue tshong tso lim hng khu e bi le
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.61.wav,gua e koo su hun hiong kau tsia to sia
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.7.wav,hit e si tsun tai uan si tsit e ho soo tsai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.8.wav,tsun kho huann kiann a kiann kiann tau lim hng e suann phiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-5.9.wav,tshui ta koh pak too iau m kann khui tshui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.0.wav,bun tsiong si
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.1.wav,tai uan lang sia tsin
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.10.wav,thak sing kong tai hak tiong bun he e si tsun
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.11.wav,guan bat khi lik su he thiann tai uan bi sut su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.12.wav,siau khing sui lau su bat ka gun kong
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.13.wav,lan lang ai sui si the ka ki tsing ka ke tat
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.14.wav,pa ak tak tsiong hak sip e ki hue
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.15.wav,u to guan ke tat e lang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.16.wav,ki hue lai kau bin thau tsing e si
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.17.wav,tsiah u tsai tiau ka liah hoo tiau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.18.wav,ti sing tai tiong bun he thak tai hak poo e si
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.19.wav,guan si pan siong thau mia
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.2.wav,kut lat phah piann e tai uan tshing lian
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.20.wav,tai hak sann ni a e hak ki
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.21.wav,guan tioh iong ngoo tsuan e hak lik kho tiau sing tai tiong bun e sik su pan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.22.wav,m kuh siunn be kau
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.23.wav,kin a lit guan soo ka hoo hak sing e mih kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.24.wav,ia tio si guan e than tsinn kang ku
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.25.wav,u tsin tse long m si kue khi thak tiong bun he soo oh tioh e
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.26.wav,kin a lit guan soo ka hoo hak sing e mih kiann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.27.wav,u tsin tse long si guan ka ki tsu tong khi oh lai e
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.28.wav,kho pi kong tsau khi lik su he thiann lim sui bing lau su e tai uan bun hak su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.29.wav,niu hua hong lau su e lit pun su
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.3.wav,tsok tsia ting hong tin
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.30.wav,khi thiann si ping hua lau su e tai gi kho
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.31.wav,hioh kuann kah hioh luah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.32.wav,khi tsham ka hau gua e tai gi bun hak iann tai uan bun ge iann tai gi bun hua iann
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.33.wav,am mi khi thiann sing tai kinn hui sia
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.34.wav,kap tai gi sia soo ki pan e tai uan tsing ti sia hue lik su bun hua siong kuan gi te e ian kang
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.35.wav,ma ting khuann tai bun thong sin kah tai gi hak sing
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.36.wav,tsham ka tai gi bun hak tshong tsok pi sai
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.37.wav,ma tiann tiann khi too su kuan tsioh kah tai uan iu kuan e tsheh
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.38.wav,hit si sing tai too su kuan tsong kuan kah bun hak inn too su kuan e tsheh tsiann tse
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.39.wav,kau tann guan iau tsin huai liam
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.4.wav,tsit ma guan ti tai hak leh ka tai uan gi bun tsit khuan e kho
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.40.wav,koh u ui tioh beh hak sip tai uan bun hak tai uan bun hua
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.41.wav,thak tai hak e si
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.42.wav,guan tio si ke khi seh ku tsheh tiam
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.43.wav,tsau tshue tsuat pan e tsheh
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.44.wav,guan tau tsiann san tshiah
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.45.wav,na beh ka guan a pah tho soo hui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.46.wav,i long tiann tiann kau tai kong tsinn phainn than khai tsinn ai khiam
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.47.wav,thak tsheh e si ui tioh beh lin bat lan tai uan
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.48.wav,guan long ai khi than gua loo a thang ho lai be tsheh phah tshia tuann tsham ka iann tui
./data/tatmoe_test/condenser/KH_KHF1021/condenser-KH_KHF1021_A009-6.49.wav,hit tang si tsuan tai uan long iau bo iong tai uan ho mia e he soo
