index,wav_path,ground_truth,emotion,prediction,lev_distance
1715,./data/wav_gen/wav/001715_indextts_fearful.wav,ia soo kong bo kau ai guan liong tshit tsap e tshit pian,fearful,ia soo kong bo kau，ai uan liong tshit tsap e tshit pian,2
1716,./data/wav_gen/wav/001716_indextts_disgusted.wav,tse to si liau sia e ge sut,disgusted,tse to si liau sia e ke sut,1
1717,./data/wav_gen/wav/001717_indextts_sad.wav,huan na si ge sut,sad,hua na si ke sut,2
1718,./data/wav_gen/wav/001718_indextts_surprised.wav,tio si su iau tsin tng e si kan it tit tuan lian,surprised,tioh si su iau tsin tng e si kan，it ti tuan lian,3
1719,./data/wav_gen/wav/001719_indextts_angry.wav,bun tsiong si,angry,pun tsiong si,1
1720,./data/wav_gen/wav/001720_indextts_sad.wav,tsu iu bang,sad,tsu iu bang,0
1721,./data/wav_gen/wav/001721_indextts_surprised.wav,i put si khuann tioh sio be tsin e noo hue,surprised,i put si khuah tioh sioo be tsin lian noo hue,7
1722,./data/wav_gen/wav/001722_indextts_angry.wav,hit tsun i tsi si tsit ui sio king uan,angry,he tsun，i tsi si tsit ui sio king uan,3
1723,./data/wav_gen/wav/001723_indextts_disgusted.wav,thiann bing ling kong lip tsu iu si tai tsap tsi sia,disgusted,thiann bing ling kong lip，su iu si tai tsap tsi sia,2
1724,./data/wav_gen/wav/001724_indextts_neutral.wav,hit am i tsiap tioh hau senn tian ue,neutral,hi am，i tsiah tioh hau senn ting ue,5
1725,./data/wav_gen/wav/001725_indextts_angry.wav,pa gun kong lip lip huat inn,angry,pa，gun kong li tit huah i,7
1726,./data/wav_gen/wav/001726_indextts_surprised.wav,bo lua ku,surprised,bo lua ku,0
1727,./data/wav_gen/wav/001727_indextts_angry.wav,i kui sin oo sann kiann tsiunn ke thau,angry,i kui sin oo sa kia tsiuh ke thau,6
1728,./data/wav_gen/wav/001728_indextts_happy.wav,tshiu giah tsit lui ng iam lit thau hue,happy,tshiu giah tsit lui，ng giang lik thau hue,5
1729,./data/wav_gen/wav/001729_indextts_sad.wav,tsok tsia tan kim sun,sad,tsok tsia，tan kin sun,2
1730,./data/wav_gen/wav/001730_indextts_surprised.wav,hit lit tshi tiunn lai tsu iu hang khia pai,surprised,hit li tshi tiunn lai tsu iu hang khia pai,1
1731,./data/wav_gen/wav/001731_indextts_sad.wav,tshun ong tu ho tiam ti lin kun li,sad,tshun ong tu ho tiam ti lin kun ni,1
1732,./data/wav_gen/wav/001732_indextts_disgusted.wav,i the hiu keh tng lit,disgusted,i the hiu ke tng li，aih iam lah,13
1733,./data/wav_gen/wav/001733_indextts_disgusted.wav,sui lai ki kim hue tso tsi kang,disgusted,sui lai ki kim hue tso tsi kang,0
1734,./data/wav_gen/wav/001734_indextts_sad.wav,tak hue to lam kau nylon tsu hun tiunn king,sad,ta hue to lam kau niu long tsu hun tiunn kin,6
1735,./data/wav_gen/wav/001735_indextts_fearful.wav,i long bak sai si lam sui,fearful,i long bak sai si lam sui,0
1736,./data/wav_gen/wav/001736_indextts_neutral.wav,ji tsap goo tang lai ti bang li,neutral,ji tsa goo tang nai ti bang li,2
1737,./data/wav_gen/wav/001737_indextts_happy.wav,soo ji,happy,soo ji,0
1738,./data/wav_gen/wav/001738_indextts_angry.wav,sua loh lai khuann hua lian kuan bin a tsai peh ho e thinn khi,angry,sua loh lai，khuann hua lian kuan，bin a tsai peh ho e thinn khi,2
1739,./data/wav_gen/wav/001739_indextts_disgusted.wav,un too ji tsap lak tsi sann tsap it too loh hoo ki lut sann tsap%,disgusted,un too li tsa la tsi，tsa tsap it too loo hoo ki lut sann tsap pha,12
1740,./data/wav_gen/wav/001740_indextts_happy.wav,lai pin peh pah tshit tsap lak ho tshiann lai tsap ji ho kui tai pan li,happy,lai pin peh pah tshit tsap la ho tshia lai tsap ji ho kui tai pan li,3
1741,./data/wav_gen/wav/001741_indextts_neutral.wav,long tsong lak pah tshit tsap tshit khoo tsau li ji tsap sann khoo,neutral,long tsong la pah tshi tsap tshi khoo，tsau li li tsah sann khoo,6
1742,./data/wav_gen/wav/001742_indextts_surprised.wav,kin a ji̍t si goo gueh ji goo pai sann,surprised,kin a li tsi goo ue ji goo pai sa,8
1743,./data/wav_gen/wav/001743_indextts_sad.wav,gua e hoo tsiau ho be si pat ji khong sam khong sam tshit kiu pat,sad,gua e hoo tsiau ho be si，pat ji khong sann khong sann tshi kiu pat,6
1744,./data/wav_gen/wav/001744_indextts_fearful.wav,gun tau e tian ue ho be si khong ngoo su liok su kiu kiu liok ngoo,fearful,gun tau e tian ue ho pe si，khong ngoo su liok su kiu kiu liok ngoo,2
1745,./data/wav_gen/wav/001745_indextts_sad.wav,i ti ji khong khong khong ni tshut si,sad,i ti ji khong khong khong ni tshut si,0
1746,./data/wav_gen/wav/001746_indextts_disgusted.wav,tshiann pang gua tsuan hun ki liok ji liok it,disgusted,tshia pang ua tsuan hun ki liok li liok it,4
1747,./data/wav_gen/wav/001747_indextts_sad.wav,sing uah tui ue,sad,sin ua tui ue,2
1748,./data/wav_gen/wav/001748_indextts_surprised.wav,put si tua piann sau tshu lai tsin tshing khi,surprised,pu si tua piah sau，tshu lai tsin tshin khi,5
1749,./data/wav_gen/wav/001749_indextts_disgusted.wav,hann9 li kong siann,disgusted,hah li kong siann,3
1750,./data/wav_gen/wav/001750_indextts_happy.wav,he khong khi tshing tsing ki li a sio uann tsit e to ho ah lah,happy,he khong khi tshin tsin ki，li a sio uann tsit e to ho ah lah,3
1751,./data/wav_gen/wav/001751_indextts_angry.wav,honnh he bo kang lah lang kong tshing tshu tsiah e hu neh,angry,hooh，he boo kang lah，lang kong tshing tsu tsiah e hu neh,6
1752,./data/wav_gen/wav/001752_indextts_fearful.wav,gua khuann lan kheh thiann si ke ing ia,fearful,gua khuann lan kheh thiann si ke in ia,1
1753,./data/wav_gen/wav/001753_indextts_happy.wav,gua e poo tshit tian si tu thau tsing thoo hun gua kau li tsai bo,happy,gua e poo tshit tian si tu thau tsing，thau hun gua kau li tsai boo,4
1754,./data/wav_gen/wav/001754_indextts_surprised.wav,li si ka tsia long tong tsue thiann thau tsit ni tshing thun tsiah piann tsit kai sioh,surprised,li si ka tsia long tong tsue thiann thau，tsit ni tshin thun tsiah piann tsit kai siokh,3
1755,./data/wav_gen/wav/001755_indextts_happy.wav,eh li na e tsai gua kam kak an ne tsin ho ah,happy,eh，li na e tsai，gua kam kak an ne tsin ho ah,2
1756,./data/wav_gen/wav/001756_indextts_sad.wav,ping siong si mai khi kiau jiau tioh ki tha pang kheh,sad,pin siong si，mai khi kiau liau tioh ki that pang kheh,4
1757,./data/wav_gen/wav/001757_indextts_sad.wav,li m tsai he ti tu ah hoo sin hoo sian thang a ah,sad,li m tsai he ti tu a，hoo sin honnh，sian thang a,9
1758,./data/wav_gen/wav/001758_indextts_disgusted.wav,long gua tshi lai tau liah bang thang e,disgusted,long gua tshi lai tau liah bang thang e,0
1759,./data/wav_gen/wav/001759_indextts_disgusted.wav,tso ka bu e tui ue,disgusted,tsok ka bu e tui ue,1
1760,./data/wav_gen/wav/001760_indextts_happy.wav,kau hia ma e the lan puann tsit kua iu sap a,happy,kau hiah mai，the lan puann tsit kua iu sat a,5
1761,./data/wav_gen/wav/001761_indextts_neutral.wav,eh gua kam kak li tsue kin tiann tiann lau phinn phah kha tshiunn,neutral,eh，gua kan kah li tsue kin tia tia lau pinn phah kha tshiunn,8
1762,./data/wav_gen/wav/001762_indextts_surprised.wav,kam si tshu lai siunn lap sap a tsa ah,surprised,kam si tshu lai siunn lah，tsap a tsa a,4
1763,./data/wav_gen/wav/001763_indextts_happy.wav,gua kin a jit si ke sun sun huat kian lan thian pong piah kak long u ti tu si neh,happy,gua kin a li si ke sun sun，huat ke lan thian pong，piah kah long u ti tu si neh,8
1764,./data/wav_gen/wav/001764_indextts_surprised.wav,ji tshiann lan tsu kiat hun liau kan na long bo se kue kha tian koh u mng ni,surprised,li tshia lan tsu kiat hun liau，kan na long boo se kue kha tian koo mng ni,8
1765,./data/wav_gen/wav/001765_indextts_angry.wav,lan u ing kam beh lai piann sau tsit e,angry,lan u ing kah beh lai piah sau tsit e,3
1766,./data/wav_gen/wav/001766_indextts_disgusted.wav,hannh ke bo thiann e,disgusted,hah，ke bo thiann e,3
1767,./data/wav_gen/wav/001767_indextts_fearful.wav,an ne gua lai be tsit tai sau thoo kha e ke khi lang,fearful,an ne gua lai be tsit tai sau thoo kha e ke khi lang,0
1768,./data/wav_gen/wav/001768_indextts_neutral.wav,bun tsiong it,neutral,bun tsiong it,0
1769,./data/wav_gen/wav/001769_indextts_sad.wav,tshoo hui kah iu hui,sad,tshoo hui kah iu hui,0
1770,./data/wav_gen/wav/001770_indextts_happy.wav,lan tio ka kio tso iu hui,happy,lan tioh ka kiok tsoo iu hui,3
1771,./data/wav_gen/wav/001771_indextts_angry.wav,it puann hua gi na si tshing hoo tsue 陶瓷,angry,i puann hua gi na si tshing hoo tsue，thau tsi tse,13
1772,./data/wav_gen/wav/001772_indextts_sad.wav,lan tio tit tsiap ka kio tsue hui a tio ho,sad,lin ti tsiap ka kio tue hui a tioh ho,8
1773,./data/wav_gen/wav/001773_indextts_sad.wav,m ko,sad,m koh,1
1774,./data/wav_gen/wav/001774_indextts_neutral.wav,tshoo hui kah iu hui beh an tsuann lai khu piat,neutral,tshoo hui kah iu hui，be an tsuann lai khu piat,2
1775,./data/wav_gen/wav/001775_indextts_surprised.wav,lan tsi iau kan tan pa ak hong hue tsui thoo si li,surprised,lan tsi au kan tan pa hong hue tsui thoo si li,4
1776,./data/wav_gen/wav/001776_indextts_fearful.wav,tio e sai khin khin sang sang u kua kai liam oo9,fearful,tioh e sat khin khin sang sang u kua ke liam oo,5
1777,./data/wav_gen/wav/001777_indextts_angry.wav,sing lai khuann thoo e tsha piat,angry,sing lai khuann thoo e tsha peh,3
1778,./data/wav_gen/wav/001778_indextts_disgusted.wav,na beh sio tshut iu hui,disgusted,nau be sio tshut iu hui,2
1779,./data/wav_gen/wav/001779_indextts_fearful.wav,it ting toh ai ing ko nia thoo,fearful,it ting to ai ing ko nia thoo,1
1780,./data/wav_gen/wav/001780_indextts_surprised.wav,tsok tsia lim tshong bing,surprised,tsoo tsia，lim tshong min,4
1781,./data/wav_gen/wav/001781_indextts_disgusted.wav,in ui ko nia thoo lai te tsha put to bo thih a ting ting e tsap tsit,disgusted,in ui ko nia thoo lai te tsha put to bo thi a ting ting e tsap tsit,1
1782,./data/wav_gen/wav/001782_indextts_fearful.wav,soo i na si uan tsuan bo kap iu,fearful,soo i na si uan tsuan bo kak iu,1
1783,./data/wav_gen/wav/001783_indextts_angry.wav,sio tshut lai e iu hui e tsin ua kin peh sik,angry,sia tshut lai e iu hui e tsin ua kin peh sik,1
1784,./data/wav_gen/wav/001784_indextts_angry.wav,ti koo tsa e se iunn se kai,angry,ti kong tsa e se iu se kai,4
1785,./data/wav_gen/wav/001785_indextts_surprised.wav,in bo huat too sio tshut tsit tsiong iu hui,surprised,in bo huat too sioh tshut tsit tsiong iu hui,1
1786,./data/wav_gen/wav/001786_indextts_neutral.wav,long e ka i kio tsue peh kim,neutral,long e ka i kio tsue peh kin,1
1787,./data/wav_gen/wav/001787_indextts_fearful.wav,na si it puann tshoo hui e thoo tsit,fearful,na si it puann tshoo hui e thoo tsih,1
1788,./data/wav_gen/wav/001788_indextts_fearful.wav,na bo kap iu,fearful,na bo ka kiu,2
1789,./data/wav_gen/wav/001789_indextts_sad.wav,sio tshut lai tio be si peh sik e,sad,ho，sio tshut lai tioh be si peh sik e,4
1790,./data/wav_gen/wav/001790_indextts_neutral.wav,koh lai si tsui e kai liam,neutral,koo lai si tsui e kai liam,1
1791,./data/wav_gen/wav/001791_indextts_fearful.wav,lan sing uah tang tiong u tsiok tse hui a e tse phin,fearful,lan sin uah tang tiong u tsiok tse hui a e tse phin,1
1792,./data/wav_gen/wav/001792_indextts_sad.wav,tiau kiann si ai sio ho kiam bo kap iu e hui a,sad,tiau kiann si ai sio ho kiam bo kah liu e hui a,2
1793,./data/wav_gen/wav/001793_indextts_happy.wav,lan na si ka iu hui te tsui,happy,lan na si ka iu hui te tsui,0
1794,./data/wav_gen/wav/001794_indextts_fearful.wav,i si bue siap tsui tshut lai e,fearful,i si bue sia tsui tshut lai,3
1795,./data/wav_gen/wav/001795_indextts_sad.wav,siong tui na si tshoo hui theh lai te tsui,sad,siong tui na si tshoo hui theh lai te tsui,0
1796,./data/wav_gen/wav/001796_indextts_sad.wav,i tio e ban ban a ban ban a siap tsui tshut lai,sad,i tioh e ban man a，ban man a siah tsui tshut lai,5
1797,./data/wav_gen/wav/001797_indextts_angry.wav,ji tshiann iu hui e khip tsui lut tsuat tui ai ke kue sann pha i ha tsiah e sai,angry,li tshia iu hui e khioh tsui lu tsuat tui ai ke kue sann pha i ha tsiah e saih,7
1798,./data/wav_gen/wav/001798_indextts_fearful.wav,iah e ki tit nng tang tsing,fearful,iah e ki li nng tang tsing,2
1799,./data/wav_gen/wav/001799_indextts_surprised.wav,thiann tit tioh phau ka pi se kai kuan kun e tai uan suan tshiu kong,surprised,thiann tit tioh phau ka pi se kai kuan kun e tai uan suan tshiu kong,0
1800,./data/wav_gen/wav/001800_indextts_neutral.wav,i tioh tsiong e ki tiong tsit e tiong iau in soo,neutral,i tioh tsiong e ki tiong tsit e tiong iau in song,2
1801,./data/wav_gen/wav/001801_indextts_happy.wav,tio si ti ing ko bue e ka pi pue a,happy,tioh sit ti ing ko bue ka pi pue a,4
1802,./data/wav_gen/wav/001802_indextts_neutral.wav,m ko he tau te si siann mih khuan tsai tsit leh,neutral,m koo he tau te si siann mih khuann，tsai tsit e,5
1803,./data/wav_gen/wav/001803_indextts_sad.wav,i thiau kang king suan khip tsui lut tsok ke e iu hui pue a,sad,i thiau kang kin suan khi tsui lu，tsok ke ge iu hui pue a,5
1804,./data/wav_gen/wav/001804_indextts_neutral.wav,hoo phau tshut lai e ka pi,neutral,hoo phau tshut lai e ka pi,0
1805,./data/wav_gen/wav/001805_indextts_neutral.wav,lai te e hue phang kah kue tsi phang khi,neutral,lai te e hue phang kah kue tsi phang khi,0
1806,./data/wav_gen/wav/001806_indextts_neutral.wav,uan tsuan bue hoo pue a ing hiong lai khip siu khi,neutral,uan tsuan bue hoo pue a in hiong lai khip siu khi,1
1807,./data/wav_gen/wav/001807_indextts_angry.wav,phing sim e tang phinn tioh tsap tsiok e phang khi,angry,ping sim e tang phi tioh tsap tsiok e phang khi,3
1808,./data/wav_gen/wav/001808_indextts_neutral.wav,hoo i e ka pi tsok phin,neutral,hoo i e copy tsok phin,4
1809,./data/wav_gen/wav/001809_indextts_disgusted.wav,e sai uan tsuan tian hian tshut guan lai e khi bi,disgusted,e sai uan tsuan tian hian tshut uan nai e khi bi,2
1810,./data/wav_gen/wav/001810_indextts_sad.wav,m tsiah u ki hue lai tioh tsiong,sad,m tsiah u ki hue lai tioh tsiong,0
1811,./data/wav_gen/wav/001811_indextts_surprised.wav,sua loh si hue e in soo,surprised,sua loo si，kue e in sooh,4
1812,./data/wav_gen/wav/001812_indextts_happy.wav,hue soo tai piau e si un too kah thang kng sing,happy,hue soo tai piau e si，un too kah thang kng sin,2
1813,./data/wav_gen/wav/001813_indextts_sad.wav,tsiok tse lang sa bo tsang,sad,tsiok tse lang sa bo tsang,0
1814,./data/wav_gen/wav/001814_indextts_disgusted.wav,tai sing si un too ai sio kah tsha put to tsit tshing nng pah sann tsap kau tsit tshing nng pah peh tsap too tso iu e kuan un i siong,disgusted,tai sing si，un too ai sio kah thau put to tsit tshing nng pah sa tsa kau tsit tshing nng pah peh tsa thoo to tso iu e kuan gun i siong,12
1815,./data/wav_gen/wav/001815_indextts_neutral.wav,i tsiah e lai tsiann tsue iu hui e tiau kiann tsi it,neutral,i tsia e lai，tsiann tsue iu hue tiau kiann tsi it,4
1816,./data/wav_gen/wav/001816_indextts_surprised.wav,na si it puann tshoo hui e thoo tsit,surprised,na si it puann tshoo hui e thoo tsit,0
1817,./data/wav_gen/wav/001817_indextts_happy.wav,nge beh sio kah tsit tsiong kuan un,happy,nio beh sia kah tsit tsiong kuan gun,4
1818,./data/wav_gen/wav/001818_indextts_fearful.wav,na m si sio kah phua phua khi,fearful,na m si sio kah phua phua khi,0
1819,./data/wav_gen/wav/001819_indextts_angry.wav,bo tio si tsok phin e lai khu kha khi,angry,bo，tiau si tsok phin e lai khu kha khi,3
1820,./data/wav_gen/wav/001820_indextts_surprised.wav,koh lai si hue soo tai piau e thang kng sing,surprised,koh lai si hue soo tai piau e thang kng sin,1
1821,./data/wav_gen/wav/001821_indextts_happy.wav,tshoo hui ka theh lai tsio kng si tsuat tui bue thang kng,happy,tshoo hui ka theh lai tsioh kng si tsuat tui but thang kng,2
1822,./data/wav_gen/wav/001822_indextts_sad.wav,na si uan tsuan bo kap iu e iu hui ka theh lai tsio kng,sad,na si uan tsuan bo kap iu e iu hui，ka theh lai tsioo kng,2
1823,./data/wav_gen/wav/001823_indextts_happy.wav,i tio e sio khua thang kng,happy,i tioh e sio khua thang kong,2
1824,./data/wav_gen/wav/001824_indextts_surprised.wav,koh khah mai kong beh an tsuann lai khu piat ooh,surprised,koh kha mai kong be an tsuann lai e ku piat ooh,5
1825,./data/wav_gen/wav/001825_indextts_sad.wav,tsue au si hong e tsok iong,sad,tsue au si，hng e tso iong,3
1826,./data/wav_gen/wav/001826_indextts_fearful.wav,tse si in ui hong u huat too thuan sang siann im,fearful,tse si in ui hong u huat too thuan sang siann im,0
1827,./data/wav_gen/wav/001827_indextts_disgusted.wav,na si iu hui iong tshiu ka tiak khuann mai a,disgusted,na si iu hui，iong tshiu ka tiah khuann mai a,2
1828,./data/wav_gen/wav/001828_indextts_sad.wav,i e siann im e pi tiak tshoo hui e siann im koh khah tshe tsit kua,sad,i e siann in e pi tiak tshoo hui e siann in，koh khah tshet tsit kua,4
1829,./data/wav_gen/wav/001829_indextts_surprised.wav,siong tui tshoo hui e siann im e khah tun,surprised,siong tui tshoo hui e sia in e khah tun,3
1830,./data/wav_gen/wav/001830_indextts_angry.wav,m tsai an ne senn tshoo hui kah iu hui e kan tan khu piat,angry,m tsai an ne se tshoo hui kah，iu hui e kan tan khu piat,3
1831,./data/wav_gen/wav/001831_indextts_fearful.wav,si m si tsin sim sik,fearful,sim si tsin sim sik,1
1832,./data/wav_gen/wav/001832_indextts_surprised.wav,ban it na si tu tioh u lang kok pih thiau kang beh sit giam,surprised,ban in na si tu tioh u lang copy thiau kang，be sit iam,9
1833,./data/wav_gen/wav/001833_indextts_happy.wav,ing ko nia thoo kah tshoo hui a thoo lam lam tso hue khi sio,happy,ing ko nia thoo kah tshoo hui a thoo lan lan tsoo hue khi sio,3
1834,./data/wav_gen/wav/001834_indextts_angry.wav,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,angry,kok sio tshut ua，te tsit tshing lng pat too tso iu kuan，un e tsok phin,7
1835,./data/wav_gen/wav/001835_indextts_angry.wav,tai sing hua gi kong e 陶,angry,tai sing，huann gi kong e tauh neh tauh,16
1836,./data/wav_gen/wav/001836_indextts_neutral.wav,tio m tsai iann beh an tsuann tshing hoo,neutral, tioh m tsai a beh an tsuann tshing hoo,5
1837,./data/wav_gen/wav/001837_indextts_sad.wav,si tshoo hui iah si iu hui,sad,si tsho hui iah si iu hui,1
1838,./data/wav_gen/wav/001838_indextts_fearful.wav,bo iau kin lan tioh tit tsiap kio i hui a tioh ho,fearful,bo iau kinn lan tioh ti tsiah kio i，kui a tioh ho,5
1839,./data/wav_gen/wav/001839_indextts_angry.wav,lan tio ka kio tso tshoo hui,angry,lan kio ka kio tso tshoo hui,1
1840,./data/wav_gen/wav/001840_indextts_fearful.wav,na si hua gi kong e 瓷,fearful,na si hua ki kong e，tsi,5
1841,./data/wav_gen/wav/001841_indextts_surprised.wav,bun tsiong ji,surprised,bun tsiong tsi,2
1842,./data/wav_gen/wav/001842_indextts_fearful.wav,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,fearful,tiong koo beh hoo lan kok bin thai ku，liok kui hue boo pian poo,5
1843,./data/wav_gen/wav/001843_indextts_disgusted.wav,ng bang tiong kok ti tui kiu sit lik the sing e si,disgusted,ng bang tiong koo ti tui kiu sit li，theh sin e si,5
1844,./data/wav_gen/wav/001844_indextts_surprised.wav,ma ai iong sin li loo lai khuann thai liong huann kuan he,surprised,ma ai iong sin li loo lai khuann thai liong hua kuan he,2
1845,./data/wav_gen/wav/001845_indextts_fearful.wav,tiong kiong tsap kau tai ui tsai khi kau tiam khai si,fearful,tiong kiong tsat kau tai ui tsai khi kau tiam khai si,1
1846,./data/wav_gen/wav/001846_indextts_happy.wav,習近平 ti kang tsok po ko lai te,happy,iong tsin pin ti kang tsoo poo ko lai te,15
